时间,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速
2018/10/28 3:00,61,10,26,19.6,1004,14.25,6.11
2018/10/28 3:15,61,9.9,26,19.6,1004,13.91,6.18
2018/10/28 3:30,61,9.8,26,19.5,1004,16.05,6.34
2018/10/28 3:45,61,9.7,26,19.5,1004,14.53,5.98
2018/10/28 4:00,61,9.6,26,19.5,1004,13.16,6.07
2018/10/28 4:15,62,9.4,27,19.5,1004,13.41,6.01
2018/10/28 4:30,62,9.3,27,19.5,1004,14.34,6.24
2018/10/28 4:45,62,9.3,28,19.5,1004,12.08,5.83
2018/10/28 5:00,62,9.2,28,19.5,1004,12.22,5.89
2018/10/28 5:15,62,9.1,28,19.5,1004,14.3,6.33
2018/10/28 5:30,63,9,29,19.5,1005,12.94,5.94
2018/10/28 5:45,63,8.9,30,19.4,1005,17.15,6.61
2018/10/28 6:00,63,8.8,31,19.4,1005,15.11,6.41
2018/10/28 6:15,63,8.7,31,19.5,1005,13.15,6.36
2018/10/28 6:30,62,8.8,32,19.5,1005,13.66,6.16
2018/10/28 6:45,62,8.8,32,19.5,1005,13.95,6.02
2018/10/28 7:00,62,8.7,33,19.5,1005,12.88,6.11
2018/10/28 7:15,62,8.8,34,19.6,1006,12.74,5.91
2018/10/28 7:30,61,8.8,34,19.7,1006,15.2,6.39
2018/10/28 7:45,60,8.9,36,19.7,1006,14.64,6.12
2018/10/28 8:00,60,9,36,19.8,1006,13.54,6
2018/10/28 8:15,60,9.1,37,19.9,1006,12.47,6.1
2018/10/28 8:30,59,9.2,37,20,1006,12.66,6.23
2018/10/28 8:45,58,9.4,38,20.2,1006,10.59,5.77
2018/10/28 9:00,58,9.6,39,20.3,1006,12.27,5.84
2018/10/28 9:15,57,9.7,40,20.4,1006,14.82,6.37
2018/10/28 9:30,56,9.9,40,20.6,1006,17.69,6.79
2018/10/28 9:45,56,10.1,41,20.8,1006,18.33,6.7
2018/10/28 10:00,55,10.2,42,20.9,1006,19.17,6.81
2018/10/28 10:15,55,10.3,43,21,1006,21.53,7.12
2018/10/28 10:30,55,10.3,43,21.2,1006,18.36,6.95
2018/10/28 10:45,55,10.4,44,21.3,1005,18.1,6.71
2018/10/28 11:00,55,10.5,45,21.4,1005,18.78,6.79
2018/10/28 11:15,55,10.4,46,21.5,1005,15.96,6.48
2018/10/28 11:30,55,10.3,47,21.5,1004,13.42,6.11
2018/10/28 11:45,55,10.3,49,21.6,1004,10.07,5.66
2018/10/28 12:00,55,10.1,49,21.7,1004,10.85,5.86
2018/10/28 12:15,56,10.1,51,21.7,1004,12.87,6.17
2018/10/28 12:30,56,10,52,21.7,1004,12.95,6.13
2018/10/28 12:45,56,9.8,54,21.8,1003,14.86,6.51
2018/10/28 13:00,56,9.8,55,21.8,1003,12.94,6.47
2018/10/28 13:15,57,9.7,56,21.9,1003,13.71,6.48
2018/10/28 13:30,58,9.7,58,21.9,1002,12.94,6.29
2018/10/28 13:45,58,9.6,60,21.9,1002,14.18,6.57
2018/10/28 14:00,58,9.6,61,21.9,1002,14.81,6.56
2018/10/28 14:15,59,9.7,62,21.9,1002,14.01,6.24
2018/10/28 14:30,60,9.7,63,22,1002,14.88,6.48
2018/10/28 14:45,60,9.8,64,22,1002,12.81,6.41
2018/10/28 15:00,60,9.8,65,22,1002,15.12,6.77
2018/10/28 15:15,60,9.9,65,22.1,1002,17.75,7.34
2018/10/28 15:30,61,10.1,66,22.1,1002,15.96,6.89
2018/10/28 15:45,61,10.2,66,22.1,1002,14.67,6.59
2018/10/28 16:00,61,10.2,66,22.1,1002,14.71,6.64
2018/10/28 16:15,62,10.2,65,22.1,1002,15.12,6.6
2018/10/28 16:30,62,10.2,65,22.2,1002,14.94,6.69
2018/10/28 16:45,62,10.3,65,22.2,1002,16.16,6.91
2018/10/28 17:00,62,10.2,64,22.2,1002,15.72,6.88
2018/10/28 17:15,62,10.1,63,22.3,1002,14.4,6.54
2018/10/28 17:30,63,10.1,62,22.3,1002,9.96,5.65
2018/10/28 17:45,63,10,61,22.3,1002,9.73,5.62
2018/10/28 18:00,63,9.9,60,22.3,1002,11.28,5.88
2018/10/28 18:15,64,9.7,58,22.3,1002,9.56,5.55
2018/10/28 18:30,64,9.5,57,22.3,1003,10.1,5.6
2018/10/28 18:45,64,9.3,55,22.2,1003,8.54,5.52
2018/10/28 19:00,64,9.1,53,22.2,1003,10.25,5.68
2018/10/28 19:15,65,9,51,22.2,1003,10.16,5.77
2018/10/28 19:30,66,8.9,50,22.1,1003,10.01,5.73
2018/10/28 19:45,66,8.8,47,22.1,1003,8.13,5.25
2018/10/28 20:00,66,8.7,45,22.1,1003,6.94,5
2018/10/28 20:15,66,8.6,44,22,1003,6.32,4.99
2018/10/28 20:30,67,8.6,43,21.9,1003,5.03,4.42
2018/10/28 20:45,67,8.5,41,21.9,1003,3.94,4.24
2018/10/28 21:00,67,8.5,40,21.8,1003,3.31,4.04
2018/10/28 21:15,68,8.5,40,21.7,1003,3.57,4.05
2018/10/28 21:30,68,8.3,39,21.7,1003,2.95,3.86
2018/10/28 21:45,68,8.3,38,21.6,1003,2.53,3.82
2018/10/28 22:00,68,8.3,37,21.5,1003,2.24,3.73
2018/10/28 22:15,68,8.2,37,21.4,1003,1.96,3.55
2018/10/28 22:30,68,8.1,36,21.3,1003,2.46,3.8
2018/10/28 22:45,67,8,36,21.2,1003,3.01,3.92
2018/10/28 23:00,67,8,35,21.1,1003,2.37,3.85
2018/10/28 23:15,66,7.8,35,21,1003,2.28,3.7
2018/10/28 23:30,66,7.7,36,20.9,1002,3.28,3.85
2018/10/28 23:45,66,7.5,36,20.8,1002,3.37,4.03
2018/10/29 0:00,67,7.2,33,21.4,1002,4.27,4.21
2018/10/29 0:15,66,6.9,31,21.3,1002,3.06,3.9
2018/10/29 0:30,66,6.7,30,21.2,1002,1.47,3.3
2018/10/29 0:45,66,6.4,28,21.1,1001,1.58,3.47
2018/10/29 1:00,65,6.3,27,21,1001,1.95,3.67
2018/10/29 1:15,65,6.1,25,20.9,1001,1.27,3.32
2018/10/29 1:30,65,6,24,20.8,1001,1.02,3.1
2018/10/29 1:45,65,5.9,24,20.7,1001,1.47,3.31
2018/10/29 2:00,65,5.8,24,20.6,1001,2.64,3.94
2018/10/29 2:15,65,5.9,26,20.6,1001,1.15,3.3
2018/10/29 2:30,65,5.9,28,20.5,1001,1.01,3.13
2018/10/29 2:45,65,5.9,30,20.5,1001,1.52,3.46
2018/10/29 3:00,66,6,32,20.5,1001,3.13,3.87
2018/10/29 3:15,66,6.2,34,20.5,1001,2.21,3.58
2018/10/29 3:30,66,6.4,36,20.5,1001,4.42,4.35
2018/10/29 3:45,67,6.6,38,20.4,1001,5.74,4.65
2018/10/29 4:00,67,6.8,39,20.4,1001,4.32,4.39
2018/10/29 4:15,68,7,40,20.4,1001,2.87,3.78
2018/10/29 4:30,68,7.2,41,20.4,1001,1.9,3.45
2018/10/29 4:45,68,7.4,42,20.4,1001,1.86,3.6
2018/10/29 5:00,68,7.5,42,20.4,1001,1.54,3.23
2018/10/29 5:15,68,7.5,41,20.3,1002,1.06,3.25
2018/10/29 5:30,68,7.6,40,20.3,1002,0.4,2.72
2018/10/29 5:45,67,7.7,39,20.3,1002,0.03,2.49
2018/10/29 6:00,67,7.7,38,20.2,1002,-0.08,2.28
2018/10/29 6:15,66,7.7,36,20.2,1002,-0.12,2.24
2018/10/29 6:30,66,7.7,34,20.1,1002,0.25,3.17
2018/10/29 6:45,66,7.7,32,20.1,1002,1.7,3.52
2018/10/29 7:00,65,7.6,31,20.1,1002,3.36,3.94
2018/10/29 7:15,64,7.5,29,20.2,1002,4.96,4.5
2018/10/29 7:30,63,7.5,27,20.3,1003,7.66,5.06
2018/10/29 7:45,62,7.4,26,20.3,1003,6.89,4.92
2018/10/29 8:00,61,7.3,24,20.4,1003,6.77,4.98
2018/10/29 8:15,59,7.2,23,20.6,1003,8.04,5.07
2018/10/29 8:30,57,7,22,20.7,1003,7.71,5.14
2018/10/29 8:45,56,6.9,21,20.8,1003,10.48,5.64
2018/10/29 9:00,55,6.7,21,21,1003,12.61,6.28
2018/10/29 9:15,53,6.6,20,21.3,1003,14.47,6.05
2018/10/29 9:30,51,6.4,21,21.6,1003,13.51,5.98
2018/10/29 9:45,50,6.3,20,21.8,1003,12.78,6.03
2018/10/29 10:00,49,6.2,20,22.1,1003,8.53,5.55
2018/10/29 10:15,47,6.1,20,22.4,1003,7.68,5.17
2018/10/29 10:30,45,6.1,21,22.6,1003,6.31,4.66
2018/10/29 10:45,44,6.1,21,22.9,1003,4.82,4.26
2018/10/29 11:00,43,6.1,22,23.2,1003,6.59,4.73
2018/10/29 11:15,41,6.3,22,23.4,1003,9.97,5.53
2018/10/29 11:30,40,6.4,23,23.7,1002,10.85,5.47
2018/10/29 11:45,39,6.5,23,24,1002,18.23,6.58
2018/10/29 12:00,38,6.7,24,24.2,1002,18.9,6.81
2018/10/29 12:15,38,6.8,25,24.4,1002,16.91,6.75
2018/10/29 12:30,37,7.1,25,24.6,1002,13.89,5.86
2018/10/29 12:45,36,7.3,26,24.8,1001,9.45,5.27
2018/10/29 13:00,37,7.4,27,25,1001,7.89,5.24
2018/10/29 13:15,38,7.5,29,25.1,1001,8.06,5.45
2018/10/29 13:30,38,7.6,30,25.2,1000,0,0
2018/10/29 13:45,39,7.7,31,25.3,1000,13.21,6.2
2018/10/29 14:00,40,7.7,33,25.3,1000,13.29,6.26
2018/10/29 14:15,42,7.7,36,25.3,1000,11.75,6.03
2018/10/29 14:30,43,7.7,39,25.2,1000,12.63,6.18
2018/10/29 14:45,45,7.7,41,25.1,1000,11.64,6.08
2018/10/29 15:00,47,7.6,44,25.1,1000,13.55,6.37
2018/10/29 15:15,49,7.6,48,25,1000,16.1,6.52
2018/10/29 15:30,51,7.5,51,24.8,1000,18.27,7
2018/10/29 15:45,53,7.5,54,24.7,1000,19.99,7.1
2018/10/29 16:00,55,7.7,57,24.6,1000,19.01,7
2018/10/29 16:15,57,7.7,59,24.4,1000,18.83,6.96
2018/10/29 16:30,59,7.9,61,24.3,1000,18.6,7.01
2018/10/29 16:45,60,8.1,63,24.2,1000,22.85,7.41
2018/10/29 17:00,62,8.4,64,24.1,1000,20.86,7.23
2018/10/29 17:15,62,8.7,63,24,1000,21.42,7.58
2018/10/29 17:30,62,9,63,23.9,1001,24.3,7.51
2018/10/29 17:45,63,9.3,63,23.9,1001,23.62,7.78
2018/10/29 18:00,63,9.7,62,23.8,1001,24.68,7.82
2018/10/29 18:15,63,10.1,60,23.8,1001,23.08,7.54
2018/10/29 18:30,62,10.4,58,23.7,1001,23.04,7.51
2018/10/29 18:45,62,10.8,57,23.7,1001,22.46,7.5
2018/10/29 19:00,62,11.1,55,23.7,1001,19.75,6.95
2018/10/29 19:15,61,11.3,54,23.7,1002,21.84,7.2
2018/10/29 19:30,60,11.6,52,23.6,1002,22.48,7.42
2018/10/29 19:45,59,11.9,50,23.5,1002,21.9,7.25
2018/10/29 20:00,58,12,48,23.5,1002,22.47,7.42
2018/10/29 20:15,57,12,47,23.4,1002,25.03,7.57
2018/10/29 20:30,56,12,46,23.3,1002,25.11,7.78
2018/10/29 20:45,55,12.1,44,23.2,1002,27.64,8.07
2018/10/29 21:00,54,12.1,43,23.1,1002,24.24,7.73
2018/10/29 21:15,53,12,41,23,1002,23.23,7.34
2018/10/29 21:30,52,11.9,40,22.9,1002,27.78,7.82
2018/10/29 21:45,52,11.7,38,22.8,1002,26.5,7.72
2018/10/29 22:00,51,11.6,37,22.7,1002,29.89,8.3
2018/10/29 22:15,50,11.4,36,22.6,1002,25.18,7.84
2018/10/29 22:30,50,11.2,36,22.4,1002,20.21,6.81
2018/10/29 22:45,50,11,34,22.3,1002,24.45,7.38
2018/10/29 23:00,49,11,34,22.2,1002,22.06,7.06
2018/10/29 23:15,49,10.9,33,22.1,1002,16.24,6.62
2018/10/29 23:30,48,10.8,33,22.1,1002,12.24,5.9
2018/10/29 23:45,48,10.7,34,22,1001,15.38,6.31
2018/10/30 0:00,45,9.4,31,22.2,1002,14.28,6.12
2018/10/30 0:15,46,9.4,31,22.1,1002,15.93,6.45
2018/10/30 0:30,46,9.3,32,22.1,1002,22.78,7.15
2018/10/30 0:45,46,9.3,32,22.1,1001,21.38,7.07
2018/10/30 1:00,46,9.2,32,22,1001,22.12,7.34
2018/10/30 1:15,47,9.2,32,22,1001,20.25,7.09
2018/10/30 1:30,48,9.3,33,21.9,1001,22.18,7.26
2018/10/30 1:45,48,9.3,33,21.9,1001,21.4,7.42
2018/10/30 2:00,49,9.3,32,21.9,1001,21.84,7.25
2018/10/30 2:15,50,9.4,31,21.9,1001,20.95,7.01
2018/10/30 2:30,50,9.6,31,21.8,1000,19.47,7.04
2018/10/30 2:45,51,9.6,30,21.7,1000,16.9,6.78
2018/10/30 3:00,52,9.6,29,21.7,1000,15.32,6.27
2018/10/30 3:15,52,9.8,28,21.7,1000,13.23,6.22
2018/10/30 3:30,52,9.8,27,21.7,1000,9.95,5.53
2018/10/30 3:45,53,9.9,26,21.6,1000,9.52,5.54
2018/10/30 4:00,53,10,25,21.6,1000,11.28,5.74
2018/10/30 4:15,54,10.1,24,21.6,1000,10.82,5.72
2018/10/30 4:30,54,10.2,23,21.5,1000,12.12,5.93
2018/10/30 4:45,54,10.3,22,21.5,1000,15.95,6.51
2018/10/30 5:00,54,10.2,22,21.5,1000,17.35,6.7
2018/10/30 5:15,54,10.2,22,21.5,1000,19.5,6.67
2018/10/30 5:30,54,10.3,22,21.5,1001,15.23,6.19
2018/10/30 5:45,53,10.3,22,21.5,1001,14.47,6.16
2018/10/30 6:00,53,10.4,22,21.5,1001,12.59,5.81
2018/10/30 6:15,52,10.4,23,21.6,1001,12.52,5.81
2018/10/30 6:30,52,10.5,24,21.7,1001,13.7,6.09
2018/10/30 6:45,51,10.5,24,21.7,1001,13.83,6.09
2018/10/30 7:00,50,10.6,25,21.8,1001,19.74,6.89
2018/10/30 7:15,49,10.7,25,21.9,1002,22.27,7.01
2018/10/30 7:30,48,10.8,26,21.9,1002,23.99,7.48
2018/10/30 7:45,48,10.9,27,22,1002,32.6,8.75
2018/10/30 8:00,47,11.1,28,22.1,1002,38.88,10
2018/10/30 8:15,46,11.4,29,22.2,1002,38.74,10.45
2018/10/30 8:30,46,11.6,30,22.4,1002,37.56,9.79
2018/10/30 8:45,46,11.8,31,22.5,1002,38.93,10.45
2018/10/30 9:00,45,12,32,22.6,1002,40.87,10.95
2018/10/30 9:15,45,12.2,33,22.8,1002,40.34,10.91
2018/10/30 9:30,44,12.5,34,22.9,1002,40.01,11.06
2018/10/30 9:45,44,12.7,34,23,1002,40.6,10.83
2018/10/30 10:00,44,12.8,35,23.2,1002,40.58,10.5
2018/10/30 10:15,45,13,36,23.3,1002,38.84,9.77
2018/10/30 10:30,46,13.1,38,23.4,1002,33.72,8.79
2018/10/30 10:45,46,13.2,39,23.6,1002,32.93,9.53
2018/10/30 11:00,47,13.2,39,23.7,1002,34.24,9.62
2018/10/30 11:15,48,13.2,41,23.7,1002,35.45,9.38
2018/10/30 11:30,49,13.1,42,23.8,1002,31.77,8.41
2018/10/30 11:45,51,12.9,43,23.9,1002,38.94,10.35
2018/10/30 12:00,52,12.9,45,23.9,1002,36.16,9.34
2018/10/30 12:15,53,12.8,46,24,1002,33.23,8.99
2018/10/30 12:30,55,12.7,48,24.1,1002,34.72,9.38
2018/10/30 12:45,57,12.6,49,24.1,1001,32.96,9.18
2018/10/30 13:00,58,12.6,51,24.1,1001,33.07,9.32
2018/10/30 13:15,58,12.6,52,24.1,1001,32.33,8.79
2018/10/30 13:30,59,12.6,54,24.1,1001,31.93,8.95
2018/10/30 13:45,60,12.7,56,24.1,1001,39.61,10.49
2018/10/30 14:00,60,12.9,57,24.1,1001,37.62,10.15
2018/10/30 14:15,60,13.3,57,24.1,1001,33.64,9.17
2018/10/30 14:30,61,13.6,58,24.1,1001,33.84,9.66
2018/10/30 14:45,61,14,58,24,1001,35.38,8.91
2018/10/30 15:00,61,14.4,59,24,1001,32.33,8.56
2018/10/30 15:15,61,14.8,59,24,1001,35.82,9.64
2018/10/30 15:30,60,15.2,59,23.9,1001,35.11,9.13
2018/10/30 15:45,60,15.6,59,23.9,1001,37.16,9.88
2018/10/30 16:00,60,16,59,23.9,1001,37.53,9.87
2018/10/30 16:15,60,16.3,59,23.9,1001,36.59,9.99
2018/10/30 16:30,59,16.6,58,23.8,1001,35.51,9.71
2018/10/30 16:45,58,16.9,58,23.7,1001,36.9,9.74
2018/10/30 17:00,58,17.1,57,23.7,1001,38.1,10.37
2018/10/30 17:15,58,17.1,57,23.7,1002,38.13,10.4
2018/10/30 17:30,58,17.1,56,23.7,1002,36.07,10.39
2018/10/30 17:45,57,17.1,55,23.6,1002,37.24,10.36
2018/10/30 18:00,57,17.1,55,23.6,1002,38.53,10.2
2018/10/30 18:15,56,16.9,54,23.6,1002,36.26,10.14
2018/10/30 18:30,56,16.8,53,23.5,1002,36.94,10.3
2018/10/30 18:45,56,16.8,52,23.5,1002,39.02,10.4
2018/10/30 19:00,55,16.6,51,23.5,1002,35.67,9.62
2018/10/30 19:15,54,16.5,50,23.5,1002,32.23,8.73
2018/10/30 19:30,54,16.4,49,23.4,1003,31.28,8.63
2018/10/30 19:45,54,16.2,48,23.3,1003,37.79,9.59
2018/10/30 20:00,53,16.1,47,23.3,1003,34.4,8.84
2018/10/30 20:15,52,16.1,46,23.3,1003,30.72,8.76
2018/10/30 20:30,52,16.1,45,23.2,1003,36.4,9.14
2018/10/30 20:45,51,16.1,44,23.1,1003,35.34,9.31
2018/10/30 21:00,50,16.1,43,23.1,1003,35.05,8.95
2018/10/30 21:15,50,16.1,43,23,1003,29.06,8.24
2018/10/30 21:30,49,16.2,42,22.9,1003,22.07,6.8
2018/10/30 21:45,48,16.3,42,22.9,1003,23.87,7.17
2018/10/30 22:00,48,16.3,41,22.8,1003,21.88,6.74
2018/10/30 22:15,48,16.3,41,22.7,1003,23.29,7.21
2018/10/30 22:30,48,16.4,40,22.7,1003,19.11,6.15
2018/10/30 22:45,47,16.5,39,22.6,1003,18.35,6.27
2018/10/30 23:00,47,16.5,39,22.5,1003,12.87,5.58
2018/10/30 23:15,48,16.4,38,22.5,1003,13.93,5.84
2018/10/30 23:30,48,16.4,38,22.4,1002,18.71,6.36
2018/10/30 23:45,48,16.4,37,22.3,1002,21.22,6.78
2018/10/31 0:00,44,15.4,35,22.7,1002,22.27,6.88
2018/10/31 0:15,44,15.4,35,22.6,1002,19.86,6.52
2018/10/31 0:30,44,15.3,34,22.5,1002,19.92,6.55
2018/10/31 0:45,45,15.2,34,22.4,1001,13.63,5.58
2018/10/31 1:00,45,15.1,33,22.3,1001,18.39,6.6
2018/10/31 1:15,46,14.9,33,22.3,1001,19.23,6.5
2018/10/31 1:30,46,14.8,32,22.2,1001,18.39,6.52
2018/10/31 1:45,46,14.7,32,22.1,1001,21.2,6.79
2018/10/31 2:00,46,14.5,31,22.1,1001,20.28,6.54
2018/10/31 2:15,46,14.3,31,22.1,1001,22.91,7.25
2018/10/31 2:30,47,14.2,30,22.1,1001,28.15,7.7
2018/10/31 2:45,47,14,29,22,1001,26.99,7.49
2018/10/31 3:00,47,13.8,29,22,1001,32.41,8.17
2018/10/31 3:15,48,13.8,29,22,1001,32.85,8.82
2018/10/31 3:30,48,13.7,28,21.9,1001,34.73,9.24
2018/10/31 3:45,48,13.5,27,21.9,1001,36.44,9.18
2018/10/31 4:00,49,13.5,27,21.9,1001,34.66,9.06
2018/10/31 4:15,50,13.5,26,21.9,1001,35.43,9.19
2018/10/31 4:30,50,13.5,26,21.8,1001,35.62,9.33
2018/10/31 4:45,51,13.4,26,21.7,1001,35.16,9.44
2018/10/31 5:00,52,13.5,25,21.7,1001,37.12,10.19
2018/10/31 5:15,53,13.6,25,21.6,1002,38.53,10.09
2018/10/31 5:30,54,13.6,25,21.5,1002,37.83,10.47
2018/10/31 5:45,55,13.8,24,21.5,1002,37.55,9.9
2018/10/31 6:00,56,14,25,21.4,1002,37.28,10.4
2018/10/31 6:15,56,14.1,25,21.3,1002,36.76,9.58
2018/10/31 6:30,57,14.3,24,21.3,1002,38.25,10.36
2018/10/31 6:45,58,14.4,25,21.2,1002,37.99,10
2018/10/31 7:00,58,14.5,25,21.1,1002,37.44,9.63
2018/10/31 7:15,59,14.6,25,21.1,1002,40.02,10.17
2018/10/31 7:30,60,14.8,26,21.1,1003,36.64,9.2
2018/10/31 7:45,60,14.8,26,21.1,1003,37.43,10.25
2018/10/31 8:00,60,14.9,27,21.2,1003,39.9,10.12
2018/10/31 8:15,60,14.9,28,21.3,1003,40.84,10.57
2018/10/31 8:30,60,14.8,28,21.4,1003,39.9,10.63
2018/10/31 8:45,60,14.8,29,21.5,1003,39.6,10.72
2018/10/31 9:00,60,14.7,30,21.6,1003,37.59,10.58
2018/10/31 9:15,60,14.6,31,21.8,1003,38.92,10.2
2018/10/31 9:30,60,14.6,32,21.9,1003,38.91,10.14
2018/10/31 9:45,60,14.5,33,22,1003,38.91,9.89
2018/10/31 10:00,60,14.5,35,22.2,1003,38.23,9.67
2018/10/31 10:15,60,14.4,36,22.4,1003,39.31,11.16
2018/10/31 10:30,61,14.4,37,22.6,1002,41.02,11.55
2018/10/31 10:45,61,14.4,38,22.7,1002,40.68,11.63
2018/10/31 11:00,62,14.5,39,22.9,1002,37.52,10.55
2018/10/31 11:15,62,14.5,40,23,1002,38.61,9.69
2018/10/31 11:30,62,14.7,41,23.2,1002,38.81,10
2018/10/31 11:45,63,14.8,43,23.3,1001,41.87,11.24
2018/10/31 12:00,64,14.9,44,23.3,1001,41.78,11.21
2018/10/31 12:15,64,15.1,45,23.4,1001,42.15,12.27
2018/10/31 12:30,65,15.3,46,23.5,1000,40.57,11.1
2018/10/31 12:45,66,15.6,47,23.5,1000,38.61,11.87
2018/10/31 13:00,66,15.7,48,23.5,1000,37.18,10.45
2018/10/31 13:15,67,15.9,48,23.5,1000,39.25,11.09
2018/10/31 13:30,68,16.2,50,23.6,1000,39.11,10.85
2018/10/31 13:45,68,16.5,50,23.6,1000,39.95,10.9
2018/10/31 14:00,68,16.7,51,23.6,1000,38.34,10.34
2018/10/31 14:15,69,16.9,52,23.6,1000,40.98,10.65
2018/10/31 14:30,70,17.2,53,23.5,1000,38.96,9.88
2018/10/31 14:45,70,17.4,54,23.5,1000,39.67,10.2
2018/10/31 15:00,70,17.6,54,23.5,1000,38.68,9.71
2018/10/31 15:15,70,17.9,55,23.4,1000,40.15,10.36
2018/10/31 15:30,70,18,55,23.3,1001,38.42,10.17
2018/10/31 15:45,70,18.2,56,23.3,1001,37.04,10.47
2018/10/31 16:00,70,18.4,56,23.2,1001,38.38,11.65
2018/10/31 16:15,70,18.6,56,23.1,1001,41.75,12.82
2018/10/31 16:30,70,18.7,56,23.1,1001,42.27,13.12
2018/10/31 16:45,69,18.9,56,23.1,1001,42.41,12.6
2018/10/31 17:00,69,19,55,23,1001,38.87,11.71
2018/10/31 17:15,69,19,55,22.9,1001,41.52,12.18
2018/10/31 17:30,68,19.1,54,22.9,1001,41.19,11.58
2018/10/31 17:45,68,19.2,53,22.9,1001,42.65,12.57
2018/10/31 18:00,68,19.2,52,22.8,1001,41.58,12.93
2018/10/31 18:15,68,19.3,50,22.8,1001,42.97,13.34
2018/10/31 18:30,67,19.3,49,22.7,1001,40.56,12.33
2018/10/31 18:45,66,19.3,48,22.7,1001,42.76,11.46
2018/10/31 19:00,66,19.5,47,22.7,1001,42.26,11.51
2018/10/31 19:15,66,19.4,46,22.6,1001,42.19,11.85
2018/10/31 19:30,67,19.4,44,22.5,1001,40.3,11.32
2018/10/31 19:45,67,19.6,43,22.5,1001,40.67,12.11
2018/10/31 20:00,68,19.5,42,22.4,1001,40.61,11.6
2018/10/31 20:15,68,19.5,41,22.2,1001,38.54,11.17
2018/10/31 20:30,68,19.5,40,22.1,1001,36.67,10.45
2018/10/31 20:45,69,19.5,39,22,1001,38.2,10.14
2018/10/31 21:00,70,19.5,38,21.9,1001,39.37,10.35
2018/10/31 21:15,70,19.4,38,21.8,1002,40.62,10.58
2018/10/31 21:30,71,19.3,37,21.6,1002,40.2,11.07
2018/10/31 21:45,72,19.3,37,21.5,1002,37.99,10.25
2018/10/31 22:00,72,19.2,36,21.4,1002,37.45,10.53
2018/10/31 22:15,73,19.2,36,21.3,1002,39.85,10.6
2018/10/31 22:30,74,19.3,36,21.2,1002,39.78,10.79
2018/10/31 22:45,74,19.3,36,21.1,1002,41.35,11.02
2018/10/31 23:00,74,19.3,36,21,1002,40.78,10.24
2018/10/31 23:15,74,19.3,36,20.9,1002,37.72,9.96
2018/10/31 23:30,75,19.4,36,20.9,1002,39.33,10.8
2018/10/31 23:45,75,19.4,37,20.9,1002,38.32,9.73
2018/11/1 0:00,70,20.1,40,21.7,1001,38.27,10.93
2018/11/1 0:15,70,20,40,21.7,1001,38.18,10.86
2018/11/1 0:30,70,20,40,21.6,1000,36.88,11.74
2018/11/1 0:45,70,20,40,21.5,1000,37.03,11.68
2018/11/1 1:00,70,20,39,21.5,1000,35.51,11.58
2018/11/1 1:15,70,20.1,39,21.5,1000,37.03,10.67
2018/11/1 1:30,71,20.3,39,21.4,1000,36.68,11.24
2018/11/1 1:45,71,20.3,38,21.3,1000,37.45,11.86
2018/11/1 2:00,72,20.4,38,21.3,1000,34.98,11.01
2018/11/1 2:15,72,20.5,38,21.2,1000,35.84,11.09
2018/11/1 2:30,73,20.6,38,21.1,1000,34.75,10.38
2018/11/1 2:45,74,20.8,38,21.1,1000,35.35,10.46
2018/11/1 3:00,74,20.9,38,21,1000,35.78,10.89
2018/11/1 3:15,75,21.1,38,20.9,1000,32.69,10.87
2018/11/1 3:30,76,21.3,38,20.9,1000,34.22,11.78
2018/11/1 3:45,76,21.4,38,20.8,1000,33.79,11.57
2018/11/1 4:00,77,21.6,38,20.7,1000,35.66,11.82
2018/11/1 4:15,78,21.7,38,20.6,1000,34.17,10.95
2018/11/1 4:30,78,21.7,38,20.5,1000,33.88,11.26
2018/11/1 4:45,79,22,38,20.5,1000,34.34,11.1
2018/11/1 5:00,79,22,37,20.4,1000,34.83,11.32
2018/11/1 5:15,79,22.1,37,20.3,1000,34.79,11.52
2018/11/1 5:30,79,22.2,37,20.2,1000,35.11,11.54
2018/11/1 5:45,79,22.3,37,20.1,1000,35.04,12.99
2018/11/1 6:00,79,22.4,37,20,1000,34.49,12.77
2018/11/1 6:15,80,22.4,37,19.9,1000,33.56,14.18
2018/11/1 6:30,80,22.4,37,19.9,1000,32.63,11.87
2018/11/1 6:45,80,22.5,37,19.8,1000,29.95,13.7
2018/11/1 7:00,80,22.6,37,19.7,1000,32.22,13.83
2018/11/1 7:15,80,22.6,37,19.7,1000,27.63,14.59
2018/11/1 7:30,80,22.6,37,19.6,1000,27.62,14.39
2018/11/1 7:45,80,22.6,37,19.5,1000,34.98,14.53
2018/11/1 8:00,80,22.7,37,19.5,1000,38.08,13.34
2018/11/1 8:15,80,22.7,38,19.5,1000,39.48,15.29
2018/11/1 8:30,80,22.7,38,19.5,1000,38.03,14.82
2018/11/1 8:45,79,22.8,38,19.4,1000,39.29,15.19
2018/11/1 9:00,79,22.9,39,19.4,1000,36.37,14.19
2018/11/1 9:15,79,22.9,40,19.5,1000,36.53,12.95
2018/11/1 9:30,79,23,40,19.5,1001,35.15,14.42
2018/11/1 9:45,79,23,40,19.5,1001,35.16,14.81
2018/11/1 10:00,79,23,41,19.5,1001,36.41,13.83
2018/11/1 10:15,79,23,41,19.5,1001,33.43,12.24
2018/11/1 10:30,78,23,41,19.6,1001,33.51,12.23
